mi,Erm/Sci,Scm/Po,Distance,X*,R*,u0*,u*,Ur,strain
10,229.583,0.1,45,9,3.43,0.199266473,0.984362558,0.462650402,9.253008047
10,229.583,0.1,46,9.2,3.43,0.199266473,0.985672159,0.463265915,9.26531829
10,229.583,0.1,47,9.4,3.43,0.199266473,0.986872083,0.463829879,9.276597579
10,229.583,0.1,48,9.6,3.43,0.199266473,0.987971516,0.464346613,9.286932252
10,229.583,0.1,49,9.8,3.43,0.199266473,0.988978875,0.464820071,9.29640142
10,229.583,0.1,50,10,3.43,0.199266473,0.989901869,0.465253878,9.305077567
10,229.583,0.1,51,10.2,3.43,0.199266473,0.990747564,0.465651355,9.313027106
10,229.583,0.1,52,10.4,3.43,0.199266473,0.991522435,0.466015544,9.320310889
10,229.583,0.1,53,10.6,3.43,0.199266473,0.992232412,0.466349234,9.326984672
10,229.583,0.1,54,10.8,3.43,0.199266473,0.99288293,0.466654977,9.333099541
10,229.583,0.1,55,11,3.43,0.199266473,0.993478968,0.466935115,9.338702303
10,229.583,0.1,56,11.2,3.43,0.199266473,0.99402509,0.467191792,9.343835846
10,229.583,0.1,57,11.4,3.43,0.199266473,0.994525475,0.467426973,9.348539467
10,229.583,0.1,58,11.6,3.43,0.199266473,0.994983954,0.467642459,9.35284917
10,229.583,0.1,59,11.8,3.43,0.199266473,0.995404037,0.467839897,9.356797946
10,229.583,0.1,60,12,3.43,0.199266473,0.995788938,0.468020801,9.36041602
10,229.583,0.1,61,12.2,3.43,0.199266473,0.996141605,0.468186554,9.363731089
10,229.583,0.1,62,12.4,3.43,0.199266473,0.996464737,0.468338426,9.366768528
10,229.583,0.1,63,12.6,3.43,0.199266473,0.996760807,0.468477579,9.369551589
10,229.583,0.1,64,12.8,3.43,0.199266473,0.997032082,0.468605079,9.372101574
10,229.583,0.1,65,13,3.43,0.199266473,0.997280639,0.4687219,9.374438004
10,229.583,0.1,66,13.2,3.43,0.199266473,0.997508379,0.468828938,9.376578764
10,229.583,0.1,67,13.4,3.43,0.199266473,0.997717047,0.468927012,9.378540239
10,229.583,0.1,68,13.6,3.43,0.199266473,0.997908239,0.469016872,9.380337446
10,229.583,0.1,69,13.8,3.43,0.199266473,0.998083419,0.469099207,9.38198414
10,229.583,0.1,70,14,3.43,0.199266473,0.998243928,0.469174646,9.383492927
10,229.583,0.1,71,14.2,3.43,0.199266473,0.998390995,0.469243768,9.384875357
10,229.583,0.1,72,14.4,3.43,0.199266473,0.998525746,0.469307101,9.386142012
10,229.583,0.1,73,14.6,3.43,0.199266473,0.998649211,0.469365129,9.387302587
10,229.583,0.1,74,14.8,3.43,0.199266473,0.998762337,0.469418298,9.388365967
10,229.583,0.1,75,15,3.43,0.199266473,0.998865988,0.469467015,9.389340291
10,229.583,0.2,-12,-2.4,2.15,0.241445311,0.021903424,0.002409377,0.048187534
10,229.583,0.2,-11,-2.2,2.15,0.241445311,0.026752903,0.002942819,0.058856387
10,229.583,0.2,-10,-2,2.15,0.241445311,0.032676069,0.003594368,0.071887353
10,229.583,0.2,-9,-1.8,2.15,0.241445311,0.039910641,0.004390171,0.087803411
10,229.583,0.2,-8,-1.6,2.15,0.241445311,0.048746967,0.005362166,0.107243328
10,229.583,0.2,-7,-1.4,2.15,0.241445311,0.059539681,0.006549365,0.130987297
10,229.583,0.2,-6,-1.2,2.15,0.241445311,0.07272193,0.007999412,0.159988246
10,229.583,0.2,-5,-1,2.15,0.241445311,0.088822766,0.009770504,0.195410085
10,229.583,0.2,-4,-0.8,2.15,0.241445311,0.108488371,0.011933721,0.238674417
10,229.583,0.2,-3,-0.6,2.15,0.241445311,0.132507996,0.01457588,0.291517591
10,229.583,0.2,-2,-0.4,2.15,0.241445311,0.161845632,0.017803019,0.35606039
10,229.583,0.2,-1,-0.2,2.15,0.241445311,0.197678701,0.021744657,0.434893142
10,229.583,0.2,0,0,2.15,0.241445311,0.241445311,0.026558984,0.531179683
10,229.583,0.2,1,0.2,2.15,0.241445311,0.340237439,0.037426118,0.748522365
10,229.583,0.2,2,0.4,2.15,0.241445311,0.426163145,0.046877946,0.937558919
10,229.583,0.2,3,0.6,2.15,0.241445311,0.500898118,0.055098793,1.10197586
10,229.583,0.2,4,0.8,2.15,0.241445311,0.565899809,0.062248979,1.244979579
10,229.583,0.2,5,1,2.15,0.241445311,0.622435853,0.068467944,1.369358877
10,229.583,0.2,6,1.2,2.15,0.241445311,0.671608795,0.073876967,1.477539349
10,229.583,0.2,7,1.4,2.15,0.241445311,0.714377585,0.078581534,1.571630686
10,229.583,0.2,8,1.6,2.15,0.241445311,0.751576282,0.082673391,1.65346782
10,229.583,0.2,9,1.8,2.15,0.241445311,0.783930321,0.086232335,1.724646706
10,229.583,0.2,10,2,2.15,0.241445311,0.812070656,0.089327772,1.786555444
10,229.583,0.2,11,2.2,2.15,0.241445311,0.83654607,0.092020068,1.840401354
10,229.583,0.2,12,2.4,2.15,0.241445311,0.857833871,0.094361726,1.887234517
10,229.583,0.2,13,2.6,2.15,0.241445311,0.876349207,0.096398413,1.927968255
10,229.583,0.2,14,2.8,2.15,0.241445311,0.892453154,0.098169847,1.96339694
10,229.583,0.2,15,3,2.15,0.241445311,0.906459767,0.099710574,1.994211488
10,229.583,0.2,16,3.2,2.15,0.241445311,0.918642196,0.101050642,2.021012831
10,229.583,0.2,17,3.4,2.15,0.241445311,0.929238018,0.102216182,2.04432364
10,229.583,0.2,18,3.6,2.15,0.241445311,0.938453869,0.103229926,2.064598512
10,229.583,0.2,19,3.8,2.15,0.241445311,0.946469472,0.104111642,2.082232838
10,229.583,0.2,20,4,2.15,0.241445311,0.953441144,0.104878526,2.097570518
10,229.583,0.2,21,4.2,2.15,0.241445311,0.959504845,0.105545533,2.110910659
10,229.583,0.2,22,4.4,2.15,0.241445311,0.964778825,0.106125671,2.122513416
10,229.583,0.2,23,4.6,2.15,0.241445311,0.969365937,0.106630253,2.132605061
10,229.583,0.2,24,4.8,2.15,0.241445311,0.973355635,0.10706912,2.141382397
10,229.583,0.2,25,5,2.15,0.241445311,0.976825726,0.10745083,2.149016596
10,229.583,0.2,26,5.2,2.15,0.241445311,0.979843881,0.107782827,2.155656538
10,229.583,0.2,27,5.4,2.15,0.241445311,0.98246896,0.108071586,2.161431711
10,229.583,0.2,28,5.6,2.15,0.241445311,0.984752155,0.108322737,2.166454742
10,229.583,0.2,29,5.8,2.15,0.241445311,0.986737994,0.108541179,2.170823586
10,229.583,0.2,30,6,2.15,0.241445311,0.988465202,0.108731172,2.174623444
10,229.583,0.2,31,6.2,2.15,0.241445311,0.989967463,0.108896421,2.177928419
10,229.583,0.2,32,6.4,2.15,0.241445311,0.991274074,0.109040148,2.180802962
10,229.583,0.2,33,6.6,2.15,0.241445311,0.992410515,0.109165157,2.183303133
10,229.583,0.2,34,6.8,2.15,0.241445311,0.993398949,0.109273884,2.185477688
10,229.583,0.2,35,7,2.15,0.241445311,0.994258652,0.109368452,2.187369035
10,229.583,0.2,36,7.2,2.15,0.241445311,0.99500639,0.109450703,2.189014058
10,229.583,0.2,37,7.4,2.15,0.241445311,0.995656744,0.109522242,2.190444838
10,229.583,0.2,38,7.6,2.15,0.241445311,0.996222398,0.109584464,2.191689276
10,229.583,0.2,39,7.8,2.15,0.241445311,0.996714383,0.109638582,2.192771643
10,229.583,0.2,40,8,2.15,0.241445311,0.997142293,0.109685652,2.193713045
10,229.583,0.2,41,8.2,2.15,0.241445311,0.997514473,0.109726592,2.194531841
10,229.583,0.2,42,8.4,2.15,0.241445311,0.997838181,0.1097622,2.195243999
10,229.583,0.2,43,8.6,2.15,0.241445311,0.998119731,0.10979317,2.195863408
10,229.583,0.2,44,8.8,2.15,0.241445311,0.998364612,0.109820107,2.196402147
10,229.583,0.2,45,9,2.15,0.241445311,0.998577601,0.109843536,2.196870721
10,229.583,0.2,46,9.2,2.15,0.241445311,0.99876285,0.109863914,2.19727827
10,229.583,0.2,47,9.4,2.15,0.241445311,0.998923973,0.109881637,2.197632741
10,229.583,0.2,48,9.6,2.15,0.241445311,0.999064112,0.109897052,2.197941047
10,229.583,0.2,49,9.8,2.15,0.241445311,0.999186,0.10991046,2.198209199
10,229.583,0.2,50,10,2.15,0.241445311,0.999292013,0.109922121,2.198442428
10,229.583,0.2,51,10.2,2.15,0.241445311,0.999384219,0.109932264,2.198645282
10,229.583,0.2,52,10.4,2.15,0.241445311,0.999464417,0.109941086,2.198821717
10,229.583,0.2,53,10.6,2.15,0.241445311,0.99953417,0.109948759,2.198975173
10,229.583,0.2,54,10.8,2.15,0.241445311,0.999594838,0.109955432,2.199108644
10,229.583,0.2,55,11,2.15,0.241445311,0.999647605,0.109961237,2.199224732
10,229.583,0.2,56,11.2,2.15,0.241445311,0.9996935,0.109966285,2.199325701
10,229.583,0.2,57,11.4,2.15,0.241445311,0.999733418,0.109970676,2.19941352
10,229.583,0.2,58,11.6,2.15,0.241445311,0.999768137,0.109974495,2.199489901
10,229.583,0.2,59,11.8,2.15,0.241445311,0.999798334,0.109977817,2.199556335
10,229.583,0.2,60,12,2.15,0.241445311,0.999824599,0.109980706,2.199614117
10,229.583,0.2,61,12.2,2.15,0.241445311,0.999847442,0.109983219,2.199664373
10,229.583,0.2,62,12.4,2.15,0.241445311,0.999867311,0.109985404,2.199708084
10,229.583,0.2,63,12.6,2.15,0.241445311,0.999884592,0.109987305,2.199746103
10,229.583,0.2,64,12.8,2.15,0.241445311,0.999899623,0.109988958,2.19977917
10,229.583,0.2,65,13,2.15,0.241445311,0.999912695,0.109990396,2.19980793
10,229.583,0.2,66,13.2,2.15,0.241445311,0.999924066,0.109991647,2.199832945
10,229.583,0.2,67,13.4,2.15,0.241445311,0.999933955,0.109992735,2.199854701
10,229.583,0.2,68,13.6,2.15,0.241445311,0.999942557,0.109993681,2.199873625
10,229.583,0.2,69,13.8,2.15,0.241445311,0.999950038,0.109994504,2.199890084
10,229.583,0.2,70,14,2.15,0.241445311,0.999956545,0.10999522,2.199904399
10,229.583,0.2,71,14.2,2.15,0.241445311,0.999962204,0.109995842,2.19991685
10,229.583,0.2,72,14.4,2.15,0.241445311,0.999967127,0.109996384,2.199927679
10,229.583,0.2,73,14.6,2.15,0.241445311,0.999971408,0.109996855,2.199937098
10,229.583,0.2,74,14.8,2.15,0.241445311,0.999975132,0.109997265,2.19994529
10,229.583,0.2,75,15,2.15,0.241445311,0.999978371,0.109997621,2.199952415
10,229.583,0.3,-12,-2.4,1.64,0.260640742,0.023644795,0.00118224,0.023644795
10,229.583,0.3,-11,-2.2,1.64,0.260640742,0.028879817,0.001443991,0.028879817
10,229.583,0.3,-10,-2,1.64,0.260640742,0.035273889,0.001763694,0.035273889
10,229.583,0.3,-9,-1.8,1.64,0.260640742,0.043083625,0.002154181,0.043083625
10,229.583,0.3,-8,-1.6,1.64,0.260640742,0.052622458,0.002631123,0.052622458
10,229.583,0.3,-7,-1.4,1.64,0.260640742,0.064273216,0.003213661,0.064273216
10,229.583,0.3,-6,-1.2,1.64,0.260640742,0.078503483,0.003925174,0.078503483
10,229.583,0.3,-5,-1,1.64,0.260640742,0.09588437,0.004794219,0.09588437
10,229.583,0.3,-4,-0.8,1.64,0.260640742,0.117113434,0.005855672,0.117113434
10,229.583,0.3,-3,-0.6,1.64,0.260640742,0.143042672,0.007152134,0.143042672
10,229.583,0.3,-2,-0.4,1.64,0.260640742,0.174712714,0.008735636,0.174712714
10,229.583,0.3,-1,-0.2,1.64,0.260640742,0.213394591,0.01066973,0.213394591
10,229.583,0.3,0,0,1.64,0.260640742,0.260640742,0.013032037,0.260640742
10,229.583,0.3,1,0.2,1.64,0.260640742,0.3842401,0.019212005,0.3842401
10,229.583,0.3,2,0.4,1.64,0.260640742,0.487177241,0.024358862,0.487177241
10,229.583,0.3,3,0.6,1.64,0.260640742,0.572906288,0.028645314,0.572906288
10,229.583,0.3,4,0.8,1.64,0.260640742,0.644303931,0.032215197,0.644303931
10,229.583,0.3,5,1,1.64,0.260640742,0.703765966,0.035188298,0.703765966
10,229.583,0.3,6,1.2,1.64,0.260640742,0.753287678,0.037664384,0.753287678
10,229.583,0.3,7,1.4,1.64,0.260640742,0.794530801,0.03972654,0.794530801
10,229.583,0.3,8,1.6,1.64,0.260640742,0.828879274,0.041443964,0.828879274
10,229.583,0.3,9,1.8,1.64,0.260640742,0.857485681,0.042874284,0.857485681
10,229.583,0.3,10,2,1.64,0.260640742,0.881309929,0.044065496,0.881309929
10,229.583,0.3,11,2.2,1.64,0.260640742,0.901151456,0.045057573,0.901151456
10,229.583,0.3,12,2.4,1.64,0.260640742,0.917676057,0.045883803,0.917676057
10,229.583,0.3,13,2.6,1.64,0.260640742,0.931438225,0.046571911,0.931438225
10,229.583,0.3,14,2.8,1.64,0.260640742,0.942899759,0.047144988,0.942899759
10,229.583,0.3,15,3,1.64,0.260640742,0.952445258,0.047622263,0.952445258
10,229.583,0.3,16,3.2,1.64,0.260640742,0.960395028,0.048019751,0.960395028
10,229.583,0.3,17,3.4,1.64,0.260640742,0.967015827,0.048350791,0.967015827
10,229.583,0.3,18,3.6,1.64,0.260640742,0.972529821,0.048626491,0.972529821
10,229.583,0.3,19,3.8,1.64,0.260640742,0.977122036,0.048856102,0.977122036
10,229.583,0.3,20,4,1.64,0.260640742,0.980946566,0.049047328,0.980946566
10,229.583,0.3,21,4.2,1.64,0.260640742,0.984131746,0.049206587,0.984131746
10,229.583,0.3,22,4.4,1.64,0.260640742,0.986784456,0.049339223,0.986784456
10,229.583,0.3,23,4.6,1.64,0.260640742,0.988993711,0.049449686,0.988993711
10,229.583,0.3,24,4.8,1.64,0.260640742,0.990833642,0.049541682,0.990833642
10,229.583,0.3,25,5,1.64,0.260640742,0.99236599,0.0496183,0.99236599
10,229.583,0.3,26,5.2,1.64,0.260640742,0.993642175,0.049682109,0.993642175
10,229.583,0.3,27,5.4,1.64,0.260640742,0.994705018,0.049735251,0.994705018
10,229.583,0.3,28,5.6,1.64,0.260640742,0.995590185,0.049779509,0.995590185
10,229.583,0.3,29,5.8,1.64,0.260640742,0.996327378,0.049816369,0.996327378
10,229.583,0.3,30,6,1.64,0.260640742,0.996941333,0.049847067,0.996941333
10,229.583,0.3,31,6.2,1.64,0.260640742,0.997452653,0.049872633,0.997452653
10,229.583,0.3,32,6.4,1.64,0.260640742,0.997878496,0.049893925,0.997878496
10,229.583,0.3,33,6.6,1.64,0.260640742,0.99823315,0.049911657,0.99823315
10,229.583,0.3,34,6.8,1.64,0.260640742,0.998528516,0.049926426,0.998528516
10,229.583,0.3,35,7,1.64,0.260640742,0.998774505,0.049938725,0.998774505
10,229.583,0.3,36,7.2,1.64,0.260640742,0.998979372,0.049948969,0.998979372
10,229.583,0.3,37,7.4,1.64,0.260640742,0.999149991,0.0499575,0.999149991
10,229.583,0.3,38,7.6,1.64,0.260640742,0.999292088,0.049964604,0.999292088
10,229.583,0.3,39,7.8,1.64,0.260640742,0.99941043,0.049970522,0.99941043
10,229.583,0.3,40,8,1.64,0.260640742,0.999508989,0.049975449,0.999508989
10,229.583,0.3,41,8.2,1.64,0.260640742,0.999591072,0.049979554,0.999591072
10,229.583,0.3,42,8.4,1.64,0.260640742,0.999659433,0.049982972,0.999659433
10,229.583,0.3,43,8.6,1.64,0.260640742,0.999716366,0.049985818,0.999716366
10,229.583,0.3,44,8.8,1.64,0.260640742,0.999763781,0.049988189,0.999763781
10,229.583,0.3,45,9,1.64,0.260640742,0.99980327,0.049990164,0.99980327
10,229.583,0.3,46,9.2,1.64,0.260640742,0.999836158,0.049991808,0.999836158
10,229.583,0.3,47,9.4,1.64,0.260640742,0.999863547,0.049993177,0.999863547
10,229.583,0.3,48,9.6,1.64,0.260640742,0.999886358,0.049994318,0.999886358
10,229.583,0.3,49,9.8,1.64,0.260640742,0.999905356,0.049995268,0.999905356
10,229.583,0.3,50,10,1.64,0.260640742,0.999921178,0.049996059,0.999921178
10,229.583,0.3,51,10.2,1.64,0.260640742,0.999934354,0.049996718,0.999934354
10,229.583,0.3,52,10.4,1.64,0.260640742,0.999945328,0.049997266,0.999945328
10,229.583,0.3,53,10.6,1.64,0.260640742,0.999954468,0.049997723,0.999954468
10,229.583,0.3,54,10.8,1.64,0.260640742,0.99996208,0.049998104,0.99996208
10,229.583,0.3,55,11,1.64,0.260640742,0.999968419,0.049998421,0.999968419
10,229.583,0.3,56,11.2,1.64,0.260640742,0.999973698,0.049998685,0.999973698
10,229.583,0.3,57,11.4,1.64,0.260640742,0.999978095,0.049998905,0.999978095
10,229.583,0.3,58,11.6,1.64,0.260640742,0.999981757,0.049999088,0.999981757
10,229.583,0.3,59,11.8,1.64,0.260640742,0.999984807,0.04999924,0.999984807
10,229.583,0.3,60,12,1.64,0.260640742,0.999987347,0.049999367,0.999987347
10,229.583,0.3,61,12.2,1.64,0.260640742,0.999989462,0.049999473,0.999989462
10,229.583,0.3,62,12.4,1.64,0.260640742,0.999991224,0.049999561,0.999991224
10,229.583,0.3,63,12.6,1.64,0.260640742,0.999992691,0.049999635,0.999992691
10,229.583,0.3,64,12.8,1.64,0.260640742,0.999993913,0.049999696,0.999993913
10,229.583,0.3,65,13,1.64,0.260640742,0.99999493,0.049999747,0.99999493
10,229.583,0.3,66,13.2,1.64,0.260640742,0.999995778,0.049999789,0.999995778
10,229.583,0.3,67,13.4,1.64,0.260640742,0.999996484,0.049999824,0.999996484
10,229.583,0.3,68,13.6,1.64,0.260640742,0.999997071,0.049999854,0.999997071
10,229.583,0.3,69,13.8,1.64,0.260640742,0.999997561,0.049999878,0.999997561
10,229.583,0.3,70,14,1.64,0.260640742,0.999997969,0.049999898,0.999997969
10,229.583,0.3,71,14.2,1.64,0.260640742,0.999998308,0.049999915,0.999998308
10,229.583,0.3,72,14.4,1.64,0.260640742,0.999998591,0.04999993,0.999998591
10,229.583,0.3,73,14.6,1.64,0.260640742,0.999998827,0.049999941,0.999998827
10,229.583,0.3,74,14.8,1.64,0.260640742,0.999999023,0.049999951,0.999999023
10,229.583,0.3,75,15,1.64,0.260640742,0.999999186,0.049999959,0.999999186
10,229.583,0.4,-12,-2.4,1.62,0.261423838,0.023715836,0.000711475,0.014229501
10,229.583,0.4,-11,-2.2,1.62,0.261423838,0.028966587,0.000868998,0.017379952
10,229.583,0.4,-10,-2,1.62,0.261423838,0.035379869,0.001061396,0.021227921
10,229.583,0.4,-9,-1.8,1.62,0.261423838,0.04321307,0.001296392,0.025927842
10,229.583,0.4,-8,-1.6,1.62,0.261423838,0.052780563,0.001583417,0.031668338
10,229.583,0.4,-7,-1.4,1.62,0.261423838,0.064466325,0.00193399,0.038679795
10,229.583,0.4,-6,-1.2,1.62,0.261423838,0.078739347,0.00236218,0.047243608
10,229.583,0.4,-5,-1,1.62,0.261423838,0.096172455,0.002885174,0.057703473
10,229.583,0.4,-4,-0.8,1.62,0.261423838,0.117465302,0.003523959,0.070479181
10,229.583,0.4,-3,-0.6,1.62,0.261423838,0.143472444,0.004304173,0.086083467
10,229.583,0.4,-2,-0.4,1.62,0.261423838,0.175237639,0.005257129,0.105142583
10,229.583,0.4,-1,-0.2,1.62,0.261423838,0.214035736,0.006421072,0.128421441
10,229.583,0.4,0,0,1.62,0.261423838,0.261423838,0.007842715,0.156854303
10,229.583,0.4,1,0.2,1.62,0.261423838,0.38627985,0.011588396,0.23176791
10,229.583,0.4,2,0.4,1.62,0.261423838,0.490029002,0.01470087,0.294017401
10,229.583,0.4,3,0.6,1.62,0.261423838,0.576239401,0.017287182,0.34574364
10,229.583,0.4,4,0.8,1.62,0.261423838,0.647875965,0.019436279,0.388725579
10,229.583,0.4,5,1,1.62,0.261423838,0.707402396,0.021222072,0.424441437
10,229.583,0.4,6,1.2,1.62,0.261423838,0.756865906,0.022705977,0.454119544
10,229.583,0.4,7,1.4,1.62,0.261423838,0.79796763,0.023939029,0.478780578
10,229.583,0.4,8,1.6,1.62,0.261423838,0.832121124,0.024963634,0.499272674
10,229.583,0.4,9,1.8,1.62,0.261423838,0.860500982,0.025815029,0.516300589
10,229.583,0.4,10,2,1.62,0.261423838,0.884083237,0.026522497,0.530449942
10,229.583,0.4,11,2.2,1.62,0.261423838,0.90367892,0.027110368,0.542207352
10,229.583,0.4,12,2.4,1.62,0.261423838,0.919961961,0.027598859,0.551977177
10,229.583,0.4,13,2.6,1.62,0.261423838,0.933492361,0.028004771,0.560095416
10,229.583,0.4,14,2.8,1.62,0.261423838,0.944735451,0.028342064,0.566841271
10,229.583,0.4,15,3,1.62,0.261423838,0.954077902,0.028622337,0.572446741
10,229.583,0.4,16,3.2,1.62,0.261423838,0.961841014,0.02885523,0.577104609
10,229.583,0.4,17,3.4,1.62,0.261423838,0.968291776,0.029048753,0.580975066
10,229.583,0.4,18,3.6,1.62,0.261423838,0.973652039,0.029209561,0.584191223
10,229.583,0.4,19,3.8,1.62,0.261423838,0.978106151,0.029343185,0.586863691
10,229.583,0.4,20,4,1.62,0.261423838,0.981807298,0.029454219,0.589084379
10,229.583,0.4,21,4.2,1.62,0.261423838,0.984882767,0.029546483,0.59092966
10,229.583,0.4,22,4.4,1.62,0.261423838,0.98743833,0.02962315,0.592462998
10,229.583,0.4,23,4.6,1.62,0.261423838,0.989561875,0.029686856,0.593737125
10,229.583,0.4,24,4.8,1.62,0.261423838,0.991326436,0.029739793,0.594795862
10,229.583,0.4,25,5,1.62,0.261423838,0.992792699,0.029783781,0.595675619
10,229.583,0.4,26,5.2,1.62,0.261423838,0.99401109,0.029820333,0.596406654
10,229.583,0.4,27,5.4,1.62,0.261423838,0.995023513,0.029850705,0.597014108
10,229.583,0.4,28,5.6,1.62,0.261423838,0.995864786,0.029875944,0.597518872
10,229.583,0.4,29,5.8,1.62,0.261423838,0.996563842,0.029896915,0.597938305
10,229.583,0.4,30,6,1.62,0.261423838,0.997144724,0.029914342,0.598286834
10,229.583,0.4,31,6.2,1.62,0.261423838,0.997627407,0.029928822,0.598576444
10,229.583,0.4,32,6.4,1.62,0.261423838,0.998028493,0.029940855,0.598817096
10,229.583,0.4,33,6.6,1.62,0.261423838,0.998361775,0.029950853,0.599017065
10,229.583,0.4,34,6.8,1.62,0.261423838,0.998638717,0.029959161,0.59918323
10,229.583,0.4,35,7,1.62,0.261423838,0.998868841,0.029966065,0.599321305
10,229.583,0.4,36,7.2,1.62,0.261423838,0.999060063,0.029971802,0.599436038
10,229.583,0.4,37,7.4,1.62,0.261423838,0.999218959,0.029976569,0.599531375
10,229.583,0.4,38,7.6,1.62,0.261423838,0.999350994,0.02998053,0.599610596
10,229.583,0.4,39,7.8,1.62,0.261423838,0.999460708,0.029983821,0.599676425
10,229.583,0.4,40,8,1.62,0.261423838,0.999551875,0.029986556,0.599731125
10,229.583,0.4,41,8.2,1.62,0.261423838,0.99962763,0.029988829,0.599776578
10,229.583,0.4,42,8.4,1.62,0.261423838,0.999690579,0.029990717,0.599814348
10,229.583,0.4,43,8.6,1.62,0.261423838,0.999742887,0.029992287,0.599845732
10,229.583,0.4,44,8.8,1.62,0.261423838,0.999786352,0.029993591,0.599871811
10,229.583,0.4,45,9,1.62,0.261423838,0.999822469,0.029994674,0.599893481
10,229.583,0.4,46,9.2,1.62,0.261423838,0.99985248,0.029995574,0.599911488
10,229.583,0.4,47,9.4,1.62,0.261423838,0.999877419,0.029996323,0.599926451
10,229.583,0.4,48,9.6,1.62,0.261423838,0.999898141,0.029996944,0.599938885
10,229.583,0.4,49,9.8,1.62,0.261423838,0.99991536,0.029997461,0.599949216
10,229.583,0.4,50,10,1.62,0.261423838,0.999929668,0.02999789,0.599957801
10,229.583,0.4,51,10.2,1.62,0.261423838,0.999941558,0.029998247,0.599964935
10,229.583,0.4,52,10.4,1.62,0.261423838,0.999951438,0.029998543,0.599970863
10,229.583,0.4,53,10.6,1.62,0.261423838,0.999959647,0.029998789,0.599975788
10,229.583,0.4,54,10.8,1.62,0.261423838,0.999966469,0.029998994,0.599979881
10,229.583,0.4,55,11,1.62,0.261423838,0.999972137,0.029999164,0.599983282
10,229.583,0.4,56,11.2,1.62,0.261423838,0.999976847,0.029999305,0.599986108
10,229.583,0.4,57,11.4,1.62,0.261423838,0.999980761,0.029999423,0.599988457
10,229.583,0.4,58,11.6,1.62,0.261423838,0.999984014,0.02999952,0.599990408
10,229.583,0.4,59,11.8,1.62,0.261423838,0.999986716,0.029999601,0.59999203
10,229.583,0.4,60,12,1.62,0.261423838,0.999988962,0.029999669,0.599993377
10,229.583,0.4,61,12.2,1.62,0.261423838,0.999990828,0.029999725,0.599994497
10,229.583,0.4,62,12.4,1.62,0.261423838,0.999992378,0.029999771,0.599995427
10,229.583,0.4,63,12.6,1.62,0.261423838,0.999993667,0.02999981,0.5999962
10,229.583,0.4,64,12.8,1.62,0.261423838,0.999994737,0.029999842,0.599996842
10,229.583,0.4,65,13,1.62,0.261423838,0.999995627,0.029999869,0.599997376
10,229.583,0.4,66,13.2,1.62,0.261423838,0.999996366,0.029999891,0.59999782
10,229.583,0.4,67,13.4,1.62,0.261423838,0.999996981,0.029999909,0.599998188
10,229.583,0.4,68,13.6,1.62,0.261423838,0.999997491,0.029999925,0.599998495
10,229.583,0.4,69,13.8,1.62,0.261423838,0.999997915,0.029999937,0.599998749
10,229.583,0.4,70,14,1.62,0.261423838,0.999998268,0.029999948,0.599998961
10,229.583,0.4,71,14.2,1.62,0.261423838,0.99999856,0.029999957,0.599999136
10,229.583,0.4,72,14.4,1.62,0.261423838,0.999998804,0.029999964,0.599999282
10,229.583,0.4,73,14.6,1.62,0.261423838,0.999999006,0.02999997,0.599999404
